job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI02151,Head of AI,148235,EUR,126000,SE,FL,Netherlands,L,Ireland,100,"Data Visualization, TensorFlow, Docker, Git",Associate,7,Manufacturing,2024-08-20,2024-09-07,2094,6.2,Neural Networks Co
AI02152,AI Software Engineer,63004,EUR,53553,EN,FL,Germany,S,Germany,100,"Azure, PyTorch, Docker, Kubernetes",PhD,1,Healthcare,2025-03-17,2025-04-28,1850,8.4,Future Systems
AI02153,Principal Data Scientist,256279,USD,256279,EX,PT,Finland,L,Finland,0,"Kubernetes, Python, Java, Linux",Master,13,Healthcare,2024-11-17,2025-01-25,573,6.5,Cognitive Computing
AI02154,Machine Learning Engineer,100220,USD,100220,MI,PT,United States,M,United States,100,"Kubernetes, Git, Scala, Statistics, GCP",Bachelor,2,Automotive,2025-03-09,2025-04-19,1993,9.5,Advanced Robotics
AI02155,Deep Learning Engineer,97614,CAD,122018,SE,CT,Canada,S,Canada,50,"Azure, Scala, SQL, Git",Master,7,Healthcare,2024-06-05,2024-06-25,1140,9.9,Cognitive Computing
AI02156,Data Engineer,128100,USD,128100,SE,FL,Sweden,S,Switzerland,100,"Python, AWS, Git, MLOps",PhD,7,Consulting,2024-09-05,2024-09-24,1215,10,Cloud AI Solutions
AI02157,AI Specialist,78590,USD,78590,EN,FL,Denmark,M,Denmark,50,"Python, Data Visualization, TensorFlow",Bachelor,0,Transportation,2025-03-11,2025-04-11,1220,8.7,DataVision Ltd
AI02158,Research Scientist,56489,USD,56489,EN,CT,United States,S,India,0,"Hadoop, Scala, Tableau, GCP",Master,0,Consulting,2024-08-10,2024-09-05,501,8.1,Predictive Systems
AI02159,Head of AI,145462,GBP,109097,SE,PT,United Kingdom,S,United Kingdom,100,"Git, NLP, Azure",PhD,9,Energy,2025-03-15,2025-05-09,2279,5.1,Quantum Computing Inc
AI02160,Robotics Engineer,114141,USD,114141,SE,FT,South Korea,M,South Korea,100,"Git, Java, Deep Learning, Scala, Mathematics",Master,9,Transportation,2024-03-30,2024-04-17,1412,8.6,Digital Transformation LLC
AI02161,Data Scientist,122099,USD,122099,SE,PT,Israel,S,Israel,100,"Azure, GCP, Python, TensorFlow",Bachelor,9,Media,2024-04-29,2024-06-30,1064,5.2,Digital Transformation LLC
AI02162,Data Engineer,109552,SGD,142418,SE,PT,Singapore,M,Singapore,0,"Linux, SQL, Kubernetes, Azure, Python",Master,7,Telecommunications,2024-08-28,2024-10-17,897,5.1,DeepTech Ventures
AI02163,AI Product Manager,57229,EUR,48645,EN,FT,Germany,S,Germany,0,"Kubernetes, Spark, Computer Vision, PyTorch",Associate,1,Manufacturing,2024-08-22,2024-10-10,831,6.6,Quantum Computing Inc
AI02164,NLP Engineer,174350,EUR,148198,EX,FL,France,M,France,100,"Kubernetes, SQL, Docker, Spark, R",Master,12,Technology,2024-08-14,2024-08-29,2021,6.8,Cognitive Computing
AI02165,AI Consultant,131413,USD,131413,SE,FL,Finland,L,Finland,0,"Java, GCP, Kubernetes",Master,6,Media,2024-05-26,2024-07-15,2012,5.7,Algorithmic Solutions
AI02166,NLP Engineer,109502,CAD,136878,SE,FT,Canada,S,Canada,100,"Data Visualization, SQL, R, PyTorch",Associate,7,Education,2025-04-21,2025-06-27,1888,7.3,DataVision Ltd
AI02167,Autonomous Systems Engineer,29846,USD,29846,MI,FL,India,S,India,50,"Spark, Deep Learning, Computer Vision",Master,4,Finance,2024-08-31,2024-10-06,2061,7.4,Future Systems
AI02168,Computer Vision Engineer,155786,USD,155786,SE,FT,Denmark,M,Portugal,0,"R, Computer Vision, Linux, Deep Learning",Master,8,Transportation,2025-04-12,2025-05-06,2317,5.1,Algorithmic Solutions
AI02169,Data Scientist,84770,USD,84770,EX,FT,India,M,India,100,"AWS, Tableau, Git, Deep Learning",Bachelor,17,Finance,2024-11-25,2024-12-28,1787,7.4,Algorithmic Solutions
AI02170,Computer Vision Engineer,89112,USD,89112,MI,FT,Ireland,S,Ireland,50,"Kubernetes, Java, Python",PhD,2,Technology,2024-07-22,2024-08-06,669,6.1,DeepTech Ventures
AI02171,AI Specialist,104744,USD,104744,EN,FT,Denmark,L,United States,0,"Docker, Python, Scala",Master,1,Technology,2025-01-27,2025-04-03,2167,8,Predictive Systems
AI02172,Data Analyst,199544,USD,199544,EX,FL,Denmark,S,Denmark,100,"Kubernetes, Docker, Hadoop, GCP, Linux",Bachelor,11,Education,2025-03-11,2025-04-01,2130,9.5,Quantum Computing Inc
AI02173,Machine Learning Engineer,93564,EUR,79529,MI,CT,France,S,Hungary,100,"SQL, Azure, Tableau, Java, Statistics",Bachelor,3,Energy,2024-01-05,2024-02-03,1181,6,AI Innovations
AI02174,AI Specialist,109257,AUD,147497,MI,PT,Australia,M,Australia,100,"Linux, Git, Statistics, R",PhD,2,Energy,2024-09-15,2024-11-10,1854,8.5,Advanced Robotics
AI02175,AI Product Manager,233827,EUR,198753,EX,FT,Austria,L,Sweden,100,"Kubernetes, R, SQL, AWS",Associate,19,Retail,2024-04-17,2024-05-09,2089,8.7,Algorithmic Solutions
AI02176,AI Specialist,199622,USD,199622,SE,CT,United States,L,United States,0,"TensorFlow, Deep Learning, MLOps, Git, Kubernetes",PhD,8,Consulting,2024-11-04,2024-11-25,1993,10,Cognitive Computing
AI02177,Data Analyst,158846,USD,158846,EX,PT,Sweden,S,Ukraine,50,"Python, Git, Scala, NLP",Bachelor,10,Technology,2025-03-29,2025-04-20,1386,9.9,Neural Networks Co
AI02178,AI Software Engineer,43785,USD,43785,EN,PT,Israel,S,Israel,100,"Statistics, SQL, Spark, Tableau",Bachelor,0,Telecommunications,2024-05-23,2024-07-07,2022,8.6,Neural Networks Co
AI02179,AI Architect,101184,USD,101184,EX,PT,China,S,Estonia,100,"Data Visualization, Docker, Python, Kubernetes",Master,10,Healthcare,2025-03-16,2025-04-20,513,8.3,Machine Intelligence Group
AI02180,Principal Data Scientist,89965,USD,89965,EX,FT,India,L,India,0,"Python, SQL, Computer Vision, Docker, Java",Associate,16,Manufacturing,2025-02-21,2025-03-20,2467,7.2,AI Innovations
AI02181,Principal Data Scientist,73352,SGD,95358,EN,PT,Singapore,L,Brazil,50,"Docker, Data Visualization, Python, Mathematics, R",Bachelor,0,Finance,2025-02-14,2025-04-08,954,7,Digital Transformation LLC
AI02182,Head of AI,199823,USD,199823,EX,CT,Finland,L,India,0,"Azure, Computer Vision, TensorFlow",Bachelor,11,Transportation,2024-07-22,2024-08-20,2424,5.4,Neural Networks Co
AI02183,ML Ops Engineer,77392,GBP,58044,EN,FL,United Kingdom,M,Latvia,50,"Python, Azure, TensorFlow, Statistics, AWS",PhD,1,Technology,2024-02-26,2024-04-01,841,6.5,Algorithmic Solutions
AI02184,Machine Learning Researcher,75898,CAD,94873,EN,FT,Canada,M,Portugal,0,"Git, PyTorch, SQL, Python",PhD,0,Education,2024-02-03,2024-03-26,1178,8.2,AI Innovations
AI02185,Data Analyst,76715,USD,76715,EN,PT,Israel,L,Israel,50,"Tableau, Hadoop, Deep Learning",PhD,0,Energy,2025-03-24,2025-05-12,756,6.7,DataVision Ltd
AI02186,Machine Learning Engineer,99717,JPY,10968870,MI,PT,Japan,M,Japan,50,"GCP, Azure, Linux, Scala",Master,3,Media,2024-02-18,2024-04-11,1134,7.3,Neural Networks Co
AI02187,AI Research Scientist,181613,USD,181613,EX,FL,Israel,L,Israel,50,"Scala, Linux, Java",Bachelor,11,Consulting,2024-08-02,2024-09-21,514,7.4,Cloud AI Solutions
AI02188,Autonomous Systems Engineer,109710,EUR,93254,MI,PT,Netherlands,L,Australia,100,"SQL, Linux, PyTorch, NLP",Bachelor,2,Energy,2024-04-06,2024-04-27,2356,6.3,Digital Transformation LLC
AI02189,AI Product Manager,195849,JPY,21543390,EX,PT,Japan,L,Japan,0,"Scala, Statistics, NLP",PhD,11,Finance,2024-03-18,2024-05-17,1271,6.8,Future Systems
AI02190,Data Scientist,125807,USD,125807,SE,FT,Sweden,L,Indonesia,0,"Python, Data Visualization, Docker, NLP",PhD,8,Media,2024-05-05,2024-05-31,1151,5.8,Digital Transformation LLC
AI02191,Research Scientist,104357,CHF,93921,MI,PT,Switzerland,M,Switzerland,100,"Java, AWS, Mathematics, Hadoop",Master,3,Government,2025-01-23,2025-02-10,1996,9.6,Smart Analytics
AI02192,Data Scientist,176952,EUR,150409,EX,CT,Netherlands,S,Netherlands,50,"Java, MLOps, R, Linux, NLP",Master,12,Transportation,2025-02-24,2025-03-12,2382,9.7,Smart Analytics
AI02193,Head of AI,57405,EUR,48794,EN,FL,France,M,France,100,"PyTorch, Computer Vision, Git, Azure, Scala",Master,1,Technology,2024-08-31,2024-09-26,605,7,Quantum Computing Inc
AI02194,Data Analyst,130621,EUR,111028,EX,FL,France,S,France,0,"Linux, Hadoop, Python, Computer Vision, Git",PhD,16,Real Estate,2024-05-13,2024-07-22,1072,8.9,Smart Analytics
AI02195,Research Scientist,78485,CAD,98106,EN,PT,Canada,L,Canada,0,"Scala, SQL, Statistics, Hadoop",PhD,0,Retail,2024-07-27,2024-09-20,1057,8,AI Innovations
AI02196,AI Consultant,200595,CHF,180536,SE,CT,Switzerland,M,South Africa,50,"Hadoop, Python, Deep Learning, Azure",Master,5,Media,2024-05-20,2024-07-12,2146,9.2,DeepTech Ventures
AI02197,AI Architect,50119,EUR,42601,EN,FL,France,M,France,0,"Docker, Azure, Computer Vision",PhD,1,Energy,2025-01-03,2025-03-01,2042,5.7,Smart Analytics
AI02198,Computer Vision Engineer,78348,EUR,66596,EN,FL,Germany,L,Czech Republic,0,"Tableau, Java, Kubernetes",Master,1,Finance,2024-08-22,2024-09-09,867,7.6,TechCorp Inc
AI02199,AI Software Engineer,158752,USD,158752,MI,FL,Norway,L,China,0,"Python, GCP, TensorFlow, Computer Vision, PyTorch",PhD,2,Energy,2024-02-19,2024-04-02,751,8.1,Smart Analytics
AI02200,Data Scientist,35696,USD,35696,MI,CT,India,L,India,100,"Scala, TensorFlow, Python, Computer Vision, Kubernetes",PhD,3,Transportation,2024-12-22,2025-02-17,2146,9.8,DataVision Ltd
AI02201,AI Architect,81558,AUD,110103,MI,PT,Australia,S,Portugal,50,"Python, Kubernetes, Deep Learning, AWS, MLOps",Master,4,Media,2024-06-03,2024-07-17,1216,9.3,Cognitive Computing
AI02202,AI Architect,240445,JPY,26448950,EX,PT,Japan,L,Japan,0,"Data Visualization, NLP, Python",PhD,12,Finance,2024-10-11,2024-12-10,2060,5.2,Predictive Systems
AI02203,Research Scientist,60197,USD,60197,SE,FT,China,M,Indonesia,100,"PyTorch, NLP, Hadoop, Statistics, Kubernetes",Master,5,Energy,2024-04-26,2024-07-06,2308,5.2,Machine Intelligence Group
AI02204,Deep Learning Engineer,67887,USD,67887,EN,FT,Norway,M,Norway,0,"PyTorch, Java, Spark, Hadoop, GCP",Bachelor,1,Transportation,2024-11-20,2025-01-22,1444,7.6,Autonomous Tech
AI02205,AI Research Scientist,251281,CAD,314101,EX,FL,Canada,L,Canada,50,"Data Visualization, Python, Azure, Scala, Spark",PhD,11,Transportation,2024-09-16,2024-11-14,1947,8.9,AI Innovations
AI02206,Data Engineer,266985,CHF,240287,EX,CT,Switzerland,L,New Zealand,50,"Tableau, PyTorch, Statistics",PhD,19,Automotive,2025-04-11,2025-04-25,889,7.1,Machine Intelligence Group
AI02207,AI Consultant,129783,EUR,110316,MI,FL,Netherlands,L,Netherlands,0,"Spark, Git, Statistics, PyTorch",Associate,4,Education,2024-01-11,2024-03-22,1435,6.1,Neural Networks Co
AI02208,Data Analyst,79996,GBP,59997,EN,FL,United Kingdom,L,United Kingdom,100,"Azure, GCP, Data Visualization",PhD,1,Healthcare,2024-08-22,2024-10-25,2334,8.6,Autonomous Tech
AI02209,Data Engineer,86496,CAD,108120,MI,FT,Canada,S,Canada,100,"Scala, Java, Mathematics, AWS, TensorFlow",PhD,2,Government,2025-01-17,2025-02-19,777,8.7,Advanced Robotics
AI02210,ML Ops Engineer,114996,USD,114996,MI,FT,Israel,L,Israel,50,"Scala, NLP, Hadoop",Master,4,Technology,2024-10-05,2024-11-13,820,5.7,Predictive Systems
AI02211,AI Architect,124110,USD,124110,SE,FL,Israel,L,Israel,0,"GCP, R, Tableau, Data Visualization, Scala",Bachelor,8,Media,2025-01-09,2025-03-08,975,5.6,Autonomous Tech
AI02212,AI Software Engineer,99108,USD,99108,SE,FT,South Korea,S,South Korea,100,"TensorFlow, Azure, Java, PyTorch, Computer Vision",Bachelor,5,Finance,2024-11-07,2024-12-28,895,6.2,Future Systems
AI02213,AI Product Manager,141155,CHF,127040,MI,PT,Switzerland,L,Switzerland,0,"Hadoop, Mathematics, Tableau",PhD,3,Real Estate,2024-01-09,2024-02-05,1858,6.8,Future Systems
AI02214,AI Product Manager,71602,USD,71602,EN,FT,Ireland,M,Ireland,100,"Git, Computer Vision, Python, TensorFlow, NLP",Associate,1,Manufacturing,2024-06-14,2024-07-14,1203,7.7,Algorithmic Solutions
AI02215,Machine Learning Researcher,99305,USD,99305,EN,FT,Norway,L,Norway,100,"Kubernetes, SQL, NLP, Statistics",Master,1,Finance,2024-03-17,2024-05-29,1286,7.3,Digital Transformation LLC
AI02216,Machine Learning Engineer,268561,EUR,228277,EX,FT,France,L,India,0,"Git, Python, TensorFlow, Linux",PhD,17,Gaming,2025-02-19,2025-03-12,2172,6.4,AI Innovations
AI02217,AI Software Engineer,101510,CHF,91359,EN,CT,Switzerland,L,Austria,100,"SQL, Hadoop, PyTorch, Deep Learning",PhD,0,Gaming,2024-02-10,2024-03-04,1555,7,Machine Intelligence Group
AI02218,Principal Data Scientist,270963,USD,270963,EX,CT,Denmark,L,Austria,0,"MLOps, Statistics, GCP, PyTorch, Scala",PhD,13,Transportation,2024-10-20,2024-12-23,2253,6.3,Autonomous Tech
AI02219,AI Specialist,79001,USD,79001,MI,CT,South Korea,S,South Korea,0,"Python, TensorFlow, Docker",PhD,4,Retail,2024-10-15,2024-12-18,1577,8.2,Machine Intelligence Group
AI02220,Principal Data Scientist,51039,GBP,38279,EN,CT,United Kingdom,S,United Kingdom,0,"TensorFlow, R, Computer Vision",Master,0,Energy,2024-07-10,2024-08-23,527,5.9,Digital Transformation LLC
AI02221,ML Ops Engineer,86750,EUR,73738,EN,PT,Netherlands,L,Austria,50,"Java, Linux, Azure, GCP",Master,1,Energy,2025-04-21,2025-06-24,2026,8.5,DeepTech Ventures
AI02222,Research Scientist,52962,CAD,66203,EN,CT,Canada,M,Canada,0,"Kubernetes, TensorFlow, Data Visualization, Python, Spark",Associate,1,Telecommunications,2024-07-20,2024-09-30,1427,6.8,Smart Analytics
AI02223,AI Software Engineer,253468,USD,253468,EX,CT,Sweden,M,Sweden,100,"Scala, R, Data Visualization, NLP, Python",Bachelor,19,Gaming,2024-08-12,2024-10-03,2402,7.5,TechCorp Inc
AI02224,AI Specialist,122016,EUR,103714,SE,PT,Germany,L,Australia,50,"Kubernetes, Hadoop, Tableau, PyTorch",Bachelor,7,Education,2024-11-10,2024-11-24,2156,9.1,Smart Analytics
AI02225,Research Scientist,51691,AUD,69783,EN,FT,Australia,S,Malaysia,50,"PyTorch, Linux, Git, TensorFlow, Deep Learning",PhD,1,Manufacturing,2024-03-11,2024-04-11,2158,9.4,DeepTech Ventures
AI02226,Principal Data Scientist,119127,USD,119127,EX,FT,Israel,S,Israel,0,"SQL, Tableau, MLOps",PhD,13,Finance,2025-02-01,2025-04-03,2048,6.3,Autonomous Tech
AI02227,Computer Vision Engineer,190161,USD,190161,EX,FL,Israel,S,Israel,100,"Azure, AWS, Statistics, GCP, Tableau",Associate,15,Technology,2024-05-12,2024-06-23,741,7.6,Smart Analytics
AI02228,Computer Vision Engineer,241186,USD,241186,EX,FT,Denmark,S,Denmark,0,"SQL, TensorFlow, Mathematics",PhD,14,Telecommunications,2024-09-23,2024-11-03,2069,6.3,Advanced Robotics
AI02229,Research Scientist,103949,CAD,129936,SE,CT,Canada,M,Czech Republic,50,"Kubernetes, Java, Data Visualization, MLOps",Associate,8,Education,2024-09-05,2024-10-20,1017,7.6,Smart Analytics
AI02230,Deep Learning Engineer,199232,USD,199232,EX,FT,Sweden,M,Sweden,100,"PyTorch, Data Visualization, Deep Learning",Bachelor,14,Government,2024-06-01,2024-06-18,1509,7.4,Advanced Robotics
AI02231,AI Research Scientist,157050,USD,157050,EX,PT,Sweden,S,Finland,0,"Tableau, Hadoop, R, Linux",PhD,17,Retail,2024-08-19,2024-09-18,852,7.4,Predictive Systems
AI02232,Computer Vision Engineer,84353,USD,84353,MI,PT,Israel,S,Luxembourg,0,"Azure, AWS, Computer Vision",Bachelor,2,Media,2024-08-26,2024-10-07,1724,7.8,Machine Intelligence Group
AI02233,Robotics Engineer,192697,USD,192697,EX,CT,Denmark,S,Denmark,50,"Java, PyTorch, Mathematics, Data Visualization, SQL",Master,12,Healthcare,2025-02-14,2025-03-09,2434,8.7,DeepTech Ventures
AI02234,NLP Engineer,154367,CAD,192959,SE,FT,Canada,L,Mexico,100,"Git, SQL, GCP, Tableau",PhD,5,Transportation,2024-12-12,2025-01-18,1287,5.1,Neural Networks Co
AI02235,Principal Data Scientist,305641,CHF,275077,EX,PT,Switzerland,S,Switzerland,0,"R, NLP, MLOps, Scala, Docker",Master,19,Transportation,2024-12-26,2025-03-08,674,7.7,Neural Networks Co
AI02236,Computer Vision Engineer,337542,CHF,303788,EX,FL,Switzerland,L,Netherlands,50,"Python, NLP, Tableau",PhD,15,Real Estate,2024-10-26,2025-01-07,1813,6.9,Machine Intelligence Group
AI02237,AI Software Engineer,82530,USD,82530,MI,CT,Finland,M,Germany,100,"Java, GCP, Kubernetes, MLOps",Bachelor,2,Technology,2024-08-13,2024-08-27,1062,5.3,Future Systems
AI02238,AI Specialist,183461,USD,183461,EX,CT,South Korea,L,South Korea,100,"Hadoop, Deep Learning, Data Visualization, Java",PhD,10,Telecommunications,2024-07-15,2024-09-08,2037,7.7,Digital Transformation LLC
AI02239,ML Ops Engineer,112033,USD,112033,SE,CT,Israel,M,Israel,50,"GCP, SQL, Data Visualization, Linux, Scala",Bachelor,9,Transportation,2024-01-29,2024-02-19,775,9.4,Cognitive Computing
AI02240,Deep Learning Engineer,121109,EUR,102943,MI,FL,Germany,L,India,100,"PyTorch, Tableau, MLOps, Linux",PhD,3,Healthcare,2024-07-13,2024-09-06,1184,6.8,Digital Transformation LLC
AI02241,NLP Engineer,208944,EUR,177602,EX,FT,Austria,S,Austria,100,"Data Visualization, R, AWS, Azure",Bachelor,16,Technology,2024-09-27,2024-10-27,924,5.5,AI Innovations
AI02242,AI Product Manager,60646,CAD,75808,EN,PT,Canada,L,Canada,50,"TensorFlow, MLOps, Python, AWS",Master,1,Gaming,2024-01-17,2024-03-29,1189,6.8,Neural Networks Co
AI02243,AI Architect,83782,EUR,71215,MI,FT,Germany,M,Germany,100,"Kubernetes, Statistics, MLOps",Associate,2,Transportation,2024-07-14,2024-07-31,1645,7,Algorithmic Solutions
AI02244,Research Scientist,130792,USD,130792,EX,FL,Finland,S,United Kingdom,0,"Spark, Kubernetes, Data Visualization, Python, Linux",Associate,14,Gaming,2025-04-11,2025-04-26,697,8.4,AI Innovations
AI02245,Head of AI,98316,USD,98316,SE,FL,South Korea,M,South Korea,50,"Linux, Hadoop, SQL",Associate,9,Education,2025-02-16,2025-03-14,1669,7.8,Digital Transformation LLC
AI02246,AI Software Engineer,157782,EUR,134115,SE,PT,Netherlands,M,Netherlands,100,"Git, Python, SQL, Deep Learning, Spark",Bachelor,9,Retail,2025-01-01,2025-02-27,709,5.6,Smart Analytics
AI02247,Computer Vision Engineer,54428,USD,54428,EN,PT,South Korea,M,Netherlands,50,"TensorFlow, Mathematics, Tableau, Kubernetes, Linux",Master,0,Manufacturing,2024-10-26,2024-11-19,1158,5.2,DeepTech Ventures
AI02248,Autonomous Systems Engineer,90867,EUR,77237,MI,FT,Germany,L,Germany,50,"Azure, Git, Hadoop",PhD,2,Education,2025-04-16,2025-06-04,634,9.7,Advanced Robotics
AI02249,Machine Learning Researcher,67221,EUR,57138,EN,FT,Austria,S,Austria,50,"Scala, Hadoop, Computer Vision, GCP",Master,1,Technology,2024-05-05,2024-05-29,2072,7.1,Digital Transformation LLC
AI02250,Principal Data Scientist,154303,EUR,131158,EX,FL,France,M,France,100,"Linux, Git, Tableau",Master,17,Manufacturing,2024-05-23,2024-06-22,2153,7.8,Cloud AI Solutions
AI02251,Data Engineer,100244,CHF,90220,EN,FT,Switzerland,S,Russia,0,"Kubernetes, Java, Docker",Associate,1,Healthcare,2025-03-16,2025-05-11,1905,9.8,Machine Intelligence Group
AI02252,Principal Data Scientist,135424,USD,135424,SE,PT,Denmark,S,New Zealand,100,"Tableau, Azure, Git",PhD,5,Automotive,2024-07-08,2024-08-16,562,7,Quantum Computing Inc
AI02253,AI Research Scientist,61375,EUR,52169,EN,PT,France,S,France,100,"Computer Vision, Python, TensorFlow",Bachelor,0,Automotive,2024-12-20,2025-02-24,1802,9.5,Algorithmic Solutions
AI02254,AI Consultant,113261,USD,113261,MI,PT,Sweden,L,Sweden,0,"Tableau, Python, GCP, TensorFlow",PhD,4,Real Estate,2024-12-04,2025-01-12,1918,8.7,Autonomous Tech
AI02255,AI Product Manager,114736,EUR,97526,SE,PT,Austria,S,Mexico,0,"Python, Computer Vision, GCP, MLOps, Data Visualization",Master,9,Government,2024-04-21,2024-05-08,2032,5.1,Machine Intelligence Group
AI02256,NLP Engineer,48296,USD,48296,MI,PT,China,M,Chile,50,"SQL, Java, Python",Associate,2,Government,2024-08-27,2024-11-01,1041,6.4,Cognitive Computing
AI02257,AI Software Engineer,205168,USD,205168,EX,CT,Sweden,L,Sweden,100,"Spark, TensorFlow, NLP, Computer Vision",Associate,10,Real Estate,2024-10-27,2024-11-15,2325,7.7,Cognitive Computing
AI02258,Data Engineer,44379,USD,44379,SE,FL,China,S,China,0,"Python, Docker, Tableau, Kubernetes",Bachelor,7,Energy,2024-03-28,2024-05-16,2495,6.4,Neural Networks Co
AI02259,Head of AI,89555,AUD,120899,EN,FL,Australia,L,Austria,100,"Azure, Git, Computer Vision, SQL, Scala",Master,1,Telecommunications,2025-01-28,2025-02-28,608,8.8,Cloud AI Solutions
AI02260,Head of AI,186544,CAD,233180,EX,FL,Canada,L,South Africa,0,"AWS, Spark, PyTorch, Linux",Master,15,Automotive,2024-08-14,2024-09-08,990,9.5,Autonomous Tech
AI02261,Deep Learning Engineer,130260,USD,130260,MI,FL,Norway,M,Norway,50,"AWS, Deep Learning, Java, Linux",Associate,3,Finance,2024-04-28,2024-06-13,543,5.1,TechCorp Inc
AI02262,AI Specialist,61880,USD,61880,EX,FT,India,S,India,100,"Spark, Git, Scala",Bachelor,14,Media,2025-01-05,2025-03-18,2089,6.2,Smart Analytics
AI02263,Robotics Engineer,185105,EUR,157339,EX,FT,France,M,France,50,"TensorFlow, Data Visualization, Spark",PhD,11,Real Estate,2024-11-11,2024-12-16,944,6,Neural Networks Co
AI02264,AI Consultant,60068,EUR,51058,EN,CT,Netherlands,M,Netherlands,0,"Docker, Git, R, Linux, Scala",Bachelor,1,Technology,2024-03-07,2024-03-23,1856,5.8,Quantum Computing Inc
AI02265,AI Product Manager,152832,JPY,16811520,SE,FL,Japan,L,Japan,100,"Linux, PyTorch, TensorFlow",Master,9,Consulting,2025-02-01,2025-03-15,2241,7.9,TechCorp Inc
AI02266,AI Consultant,163684,AUD,220973,SE,CT,Australia,L,Belgium,0,"TensorFlow, Python, Spark, Java",Associate,5,Automotive,2024-05-01,2024-07-04,2186,9.7,Future Systems
AI02267,Machine Learning Engineer,51675,AUD,69761,EN,PT,Australia,M,Australia,50,"Git, Scala, Computer Vision, Java, Deep Learning",Bachelor,0,Healthcare,2025-01-08,2025-02-02,1966,5.3,Cloud AI Solutions
AI02268,Principal Data Scientist,270523,USD,270523,EX,PT,Norway,S,Thailand,100,"SQL, MLOps, PyTorch, TensorFlow, Tableau",Associate,12,Gaming,2024-06-16,2024-07-30,1569,9.7,TechCorp Inc
